from_stop_I;to_stop_I;dep_time_ut;arr_time_ut;route_type;trip_I;seq;route_I
452;174;1481691720;1481691780;3;2014;24;37
174;176;1481691780;1481691780;3;2014;25;37
176;413;1481691780;1481691840;3;2014;26;37
413;241;1481691840;1481691840;3;2014;27;37
241;95;1481691840;1481691900;3;2014;28;37
95;93;1481691900;1481691960;3;2014;29;37
93;92;1481691960;1481691960;3;2014;30;37
92;90;1481691960;1481692020;3;2014;31;37
90;88;1481692020;1481692020;3;2014;32;37
88;410;1481692020;1481692080;3;2014;33;37
410;412;1481692080;1481692200;3;2014;34;37
343;353;1481776200;1481776200;3;2014;1;37
353;235;1481776200;1481776260;3;2014;2;37
235;239;1481776260;1481776260;3;2014;3;37
239;81;1481776260;1481776320;3;2014;4;37
81;381;1481776320;1481776320;3;2014;5;37
381;392;1481776320;1481776380;3;2014;6;37
392;365;1481776380;1481776440;3;2014;7;37
365;367;1481776440;1481776500;3;2014;8;37
367;375;1481776500;1481776500;3;2014;9;37
375;440;1481776500;1481776500;3;2014;10;37
440;446;1481776500;1481776800;3;2014;11;37
446;438;1481776800;1481776800;3;2014;12;37
438;442;1481776800;1481776860;3;2014;13;37
442;444;1481776860;1481776920;3;2014;14;37
444;448;1481776920;1481776980;3;2014;15;37
448;436;1481776980;1481777040;3;2014;16;37
436;196;1481777040;1481777100;3;2014;17;37
196;16;1481777100;1481777160;3;2014;18;37
16;194;1481777160;1481777220;3;2014;19;37
194;192;1481777220;1481777280;3;2014;20;37
192;4;1481777280;1481778000;3;2014;21;37
4;66;1481778000;1481778060;3;2014;22;37
66;452;1481778060;1481778120;3;2014;23;37
452;174;1481778120;1481778180;3;2014;24;37
174;176;1481778180;1481778180;3;2014;25;37
176;413;1481778180;1481778240;3;2014;26;37
413;241;1481778240;1481778240;3;2014;27;37
241;95;1481778240;1481778300;3;2014;28;37
95;93;1481778300;1481778360;3;2014;29;37
93;92;1481778360;1481778360;3;2014;30;37
92;90;1481778360;1481778420;3;2014;31;37
90;88;1481778420;1481778420;3;2014;32;37
88;410;1481778420;1481778480;3;2014;33;37
410;412;1481778480;1481778600;3;2014;34;37
343;353;1481862600;1481862600;3;2014;1;37
353;235;1481862600;1481862660;3;2014;2;37
235;239;1481862660;1481862660;3;2014;3;37
239;81;1481862660;1481862720;3;2014;4;37
81;381;1481862720;1481862720;3;2014;5;37
381;392;1481862720;1481862780;3;2014;6;37
392;365;1481862780;1481862840;3;2014;7;37
365;367;1481862840;1481862900;3;2014;8;37
367;375;1481862900;1481862900;3;2014;9;37
375;440;1481862900;1481862900;3;2014;10;37
440;446;1481862900;1481863200;3;2014;11;37
446;438;1481863200;1481863200;3;2014;12;37
438;442;1481863200;1481863260;3;2014;13;37
442;444;1481863260;1481863320;3;2014;14;37
444;448;1481863320;1481863380;3;2014;15;37
448;436;1481863380;1481863440;3;2014;16;37
436;196;1481863440;1481863500;3;2014;17;37
196;16;1481863500;1481863560;3;2014;18;37
16;194;1481863560;1481863620;3;2014;19;37
194;192;1481863620;1481863680;3;2014;20;37
192;4;1481863680;1481864400;3;2014;21;37
4;66;1481864400;1481864460;3;2014;22;37
66;452;1481864460;1481864520;3;2014;23;37
452;174;1481864520;1481864580;3;2014;24;37
174;176;1481864580;1481864580;3;2014;25;37
176;413;1481864580;1481864640;3;2014;26;37
413;241;1481864640;1481864640;3;2014;27;37
241;95;1481864640;1481864700;3;2014;28;37
95;93;1481864700;1481864760;3;2014;29;37
93;92;1481864760;1481864760;3;2014;30;37
92;90;1481864760;1481864820;3;2014;31;37
90;88;1481864820;1481864820;3;2014;32;37
88;410;1481864820;1481864880;3;2014;33;37
410;412;1481864880;1481865000;3;2014;34;37
184;183;1481951820;1481951880;3;2015;1;36
183;182;1481951880;1481951940;3;2015;2;36
182;181;1481951940;1481952000;3;2015;3;36
181;180;1481952000;1481952000;3;2015;4;36
180;163;1481952000;1481952120;3;2015;5;36
163;377;1481952120;1481952180;3;2015;6;36
377;243;1481952180;1481952180;3;2015;7;36
243;414;1481952180;1481952240;3;2015;8;36
414;177;1481952240;1481952300;3;2015;9;36
177;175;1481952300;1481952360;3;2015;10;36
175;453;1481952360;1481952420;3;2015;11;36
453;73;1481952420;1481952420;3;2015;12;36
73;5;1481952420;1481952900;3;2015;13;36
5;50;1481952900;1481952960;3;2015;14;36
50;7;1481952960;1481953020;3;2015;15;36
7;74;1481953020;1481953020;3;2015;16;36
74;345;1481953020;1481953080;3;2015;17;36
345;114;1481953080;1481953080;3;2015;18;36
114;116;1481953080;1481953140;3;2015;19;36
116;118;1481953140;1481953140;3;2015;20;36
118;139;1481953140;1481953200;3;2015;21;36
139;200;1481953200;1481953320;3;2015;22;36
200;204;1481953320;1481953380;3;2015;23;36
204;205;1481953380;1481953380;3;2015;24;36
205;207;1481953380;1481953440;3;2015;25;36
207;209;1481953440;1481953500;3;2015;26;36
209;288;1481953500;1481953560;3;2015;27;36
288;264;1481953560;1481953560;3;2015;28;36
264;262;1481953560;1481953620;3;2015;29;36
262;314;1481953620;1481953800;3;2015;30;36
184;183;1482038220;1482038280;3;2015;1;36
183;182;1482038280;1482038340;3;2015;2;36
182;181;1482038340;1482038400;3;2015;3;36
181;180;1482038400;1482038400;3;2015;4;36
180;163;1482038400;1482038520;3;2015;5;36
163;377;1482038520;1482038580;3;2015;6;36
377;243;1482038580;1482038580;3;2015;7;36
243;414;1482038580;1482038640;3;2015;8;36
414;177;1482038640;1482038700;3;2015;9;36
177;175;1482038700;1482038760;3;2015;10;36
175;453;1482038760;1482038820;3;2015;11;36
453;73;1482038820;1482038820;3;2015;12;36
73;5;1482038820;1482039300;3;2015;13;36
5;50;1482039300;1482039360;3;2015;14;36
50;7;1482039360;1482039420;3;2015;15;36
7;74;1482039420;1482039420;3;2015;16;36
74;345;1482039420;1482039480;3;2015;17;36
345;114;1482039480;1482039480;3;2015;18;36
114;116;1482039480;1482039540;3;2015;19;36
116;118;1482039540;1482039540;3;2015;20;36
118;139;1482039540;1482039600;3;2015;21;36
139;200;1482039600;1482039720;3;2015;22;36
200;204;1482039720;1482039780;3;2015;23;36
204;205;1482039780;1482039780;3;2015;24;36
205;207;1482039780;1482039840;3;2015;25;36
207;209;1482039840;1482039900;3;2015;26;36
209;288;1482039900;1482039960;3;2015;27;36
288;264;1482039960;1482039960;3;2015;28;36
264;262;1482039960;1482040020;3;2015;29;36
262;314;1482040020;1482040200;3;2015;30;36
158;157;1481550900;1481550960;3;2016;1;41
157;155;1481550960;1481550960;3;2016;2;41
155;107;1481550960;1481551020;3;2016;3;41
107;105;1481551020;1481551020;3;2016;4;41
105;103;1481551020;1481551080;3;2016;5;41
103;101;1481551080;1481551140;3;2016;6;41
101;153;1481551140;1481551200;3;2016;7;41
153;151;1481551200;1481551260;3;2016;8;41
151;150;1481551260;1481551380;3;2016;9;41
150;36;1481551380;1481551440;3;2016;10;41
36;148;1481551440;1481551500;3;2016;11;41
148;33;1481551500;1481551560;3;2016;12;41
33;416;1481551560;1481551620;3;2016;13;41
416;53;1481551620;1481551680;3;2016;14;41
53;73;1481551680;1481551740;3;2016;15;41
73;5;1481551740;1481552100;3;2016;16;41
5;50;1481552100;1481552160;3;2016;17;41
50;7;1481552160;1481552220;3;2016;18;41
7;74;1481552220;1481552220;3;2016;19;41
74;345;1481552220;1481552280;3;2016;20;41
345;114;1481552280;1481552340;3;2016;21;41
114;116;1481552340;1481552340;3;2016;22;41
116;118;1481552340;1481552400;3;2016;23;41
118;141;1481552400;1481552520;3;2016;24;41
141;129;1481552520;1481552820;3;2016;25;41
129;130;1481552820;1481552880;3;2016;26;41
130;131;1481552880;1481552880;3;2016;27;41
131;132;1481552880;1481552940;3;2016;28;41
132;133;1481552940;1481553000;3;2016;29;41
133;134;1481553000;1481553000;3;2016;30;41
134;135;1481553000;1481553060;3;2016;31;41
135;136;1481553060;1481553120;3;2016;32;41
158;157;1481637300;1481637360;3;2016;1;41
157;155;1481637360;1481637360;3;2016;2;41
155;107;1481637360;1481637420;3;2016;3;41
107;105;1481637420;1481637420;3;2016;4;41
105;103;1481637420;1481637480;3;2016;5;41
103;101;1481637480;1481637540;3;2016;6;41
101;153;1481637540;1481637600;3;2016;7;41
153;151;1481637600;1481637660;3;2016;8;41
151;150;1481637660;1481637780;3;2016;9;41
150;36;1481637780;1481637840;3;2016;10;41
36;148;1481637840;1481637900;3;2016;11;41
148;33;1481637900;1481637960;3;2016;12;41
33;416;1481637960;1481638020;3;2016;13;41
416;53;1481638020;1481638080;3;2016;14;41
53;73;1481638080;1481638140;3;2016;15;41
73;5;1481638140;1481638500;3;2016;16;41
5;50;1481638500;1481638560;3;2016;17;41
50;7;1481638560;1481638620;3;2016;18;41
7;74;1481638620;1481638620;3;2016;19;41
74;345;1481638620;1481638680;3;2016;20;41
345;114;1481638680;1481638740;3;2016;21;41
114;116;1481638740;1481638740;3;2016;22;41
116;118;1481638740;1481638800;3;2016;23;41
118;141;1481638800;1481638920;3;2016;24;41
141;129;1481638920;1481639220;3;2016;25;41
129;130;1481639220;1481639280;3;2016;26;41
130;131;1481639280;1481639280;3;2016;27;41
131;132;1481639280;1481639340;3;2016;28;41
132;133;1481639340;1481639400;3;2016;29;41
133;134;1481639400;1481639400;3;2016;30;41
134;135;1481639400;1481639460;3;2016;31;41
135;136;1481639460;1481639520;3;2016;32;41
158;157;1481723700;1481723760;3;2016;1;41
157;155;1481723760;1481723760;3;2016;2;41
155;107;1481723760;1481723820;3;2016;3;41
107;105;1481723820;1481723820;3;2016;4;41
105;103;1481723820;1481723880;3;2016;5;41
103;101;1481723880;1481723940;3;2016;6;41
101;153;1481723940;1481724000;3;2016;7;41
153;151;1481724000;1481724060;3;2016;8;41
151;150;1481724060;1481724180;3;2016;9;41
150;36;1481724180;1481724240;3;2016;10;41
36;148;1481724240;1481724300;3;2016;11;41
148;33;1481724300;1481724360;3;2016;12;41
33;416;1481724360;1481724420;3;2016;13;41
416;53;1481724420;1481724480;3;2016;14;41
53;73;1481724480;1481724540;3;2016;15;41
73;5;1481724540;1481724900;3;2016;16;41
5;50;1481724900;1481724960;3;2016;17;41
50;7;1481724960;1481725020;3;2016;18;41
7;74;1481725020;1481725020;3;2016;19;41
74;345;1481725020;1481725080;3;2016;20;41
345;114;1481725080;1481725140;3;2016;21;41
114;116;1481725140;1481725140;3;2016;22;41
116;118;1481725140;1481725200;3;2016;23;41
118;141;1481725200;1481725320;3;2016;24;41
141;129;1481725320;1481725620;3;2016;25;41
129;130;1481725620;1481725680;3;2016;26;41
130;131;1481725680;1481725680;3;2016;27;41
131;132;1481725680;1481725740;3;2016;28;41
132;133;1481725740;1481725800;3;2016;29;41
133;134;1481725800;1481725800;3;2016;30;41
134;135;1481725800;1481725860;3;2016;31;41
135;136;1481725860;1481725920;3;2016;32;41
158;157;1481810100;1481810160;3;2016;1;41
157;155;1481810160;1481810160;3;2016;2;41
155;107;1481810160;1481810220;3;2016;3;41
107;105;1481810220;1481810220;3;2016;4;41
105;103;1481810220;1481810280;3;2016;5;41
103;101;1481810280;1481810340;3;2016;6;41
101;153;1481810340;1481810400;3;2016;7;41
153;151;1481810400;1481810460;3;2016;8;41
151;150;1481810460;1481810580;3;2016;9;41
150;36;1481810580;1481810640;3;2016;10;41
36;148;1481810640;1481810700;3;2016;11;41
148;33;1481810700;1481810760;3;2016;12;41
33;416;1481810760;1481810820;3;2016;13;41
416;53;1481810820;1481810880;3;2016;14;41
53;73;1481810880;1481810940;3;2016;15;41
73;5;1481810940;1481811300;3;2016;16;41
5;50;1481811300;1481811360;3;2016;17;41
50;7;1481811360;1481811420;3;2016;18;41
7;74;1481811420;1481811420;3;2016;19;41
74;345;1481811420;1481811480;3;2016;20;41
345;114;1481811480;1481811540;3;2016;21;41
114;116;1481811540;1481811540;3;2016;22;41
116;118;1481811540;1481811600;3;2016;23;41
118;141;1481811600;1481811720;3;2016;24;41
141;129;1481811720;1481812020;3;2016;25;41
129;130;1481812020;1481812080;3;2016;26;41
130;131;1481812080;1481812080;3;2016;27;41
131;132;1481812080;1481812140;3;2016;28;41
132;133;1481812140;1481812200;3;2016;29;41
133;134;1481812200;1481812200;3;2016;30;41
134;135;1481812200;1481812260;3;2016;31;41
135;136;1481812260;1481812320;3;2016;32;41
158;157;1481896500;1481896560;3;2016;1;41
157;155;1481896560;1481896560;3;2016;2;41
155;107;1481896560;1481896620;3;2016;3;41
107;105;1481896620;1481896620;3;2016;4;41
105;103;1481896620;1481896680;3;2016;5;41
103;101;1481896680;1481896740;3;2016;6;41
101;153;1481896740;1481896800;3;2016;7;41
153;151;1481896800;1481896860;3;2016;8;41
151;150;1481896860;1481896980;3;2016;9;41
150;36;1481896980;1481897040;3;2016;10;41
36;148;1481897040;1481897100;3;2016;11;41
148;33;1481897100;1481897160;3;2016;12;41
33;416;1481897160;1481897220;3;2016;13;41
416;53;1481897220;1481897280;3;2016;14;41
53;73;1481897280;1481897340;3;2016;15;41
73;5;1481897340;1481897700;3;2016;16;41
5;50;1481897700;1481897760;3;2016;17;41
50;7;1481897760;1481897820;3;2016;18;41
7;74;1481897820;1481897820;3;2016;19;41
74;345;1481897820;1481897880;3;2016;20;41
345;114;1481897880;1481897940;3;2016;21;41
114;116;1481897940;1481897940;3;2016;22;41
116;118;1481897940;1481898000;3;2016;23;41
118;141;1481898000;1481898120;3;2016;24;41
141;129;1481898120;1481898420;3;2016;25;41
129;130;1481898420;1481898480;3;2016;26;41
130;131;1481898480;1481898480;3;2016;27;41
131;132;1481898480;1481898540;3;2016;28;41
132;133;1481898540;1481898600;3;2016;29;41
133;134;1481898600;1481898600;3;2016;30;41
134;135;1481898600;1481898660;3;2016;31;41
135;136;1481898660;1481898720;3;2016;32;41
409;1131;1481517900;1481518080;3;2017;1;18
1131;455;1481518080;1481518200;3;2017;2;18
455;1133;1481518200;1481518320;3;2017;3;18
409;1131;1481604300;1481604480;3;2017;1;18
1131;455;1481604480;1481604600;3;2017;2;18
455;1133;1481604600;1481604720;3;2017;3;18
409;1131;1481690700;1481690880;3;2017;1;18
1131;455;1481690880;1481691000;3;2017;2;18
455;1133;1481691000;1481691120;3;2017;3;18
409;1131;1481777100;1481777280;3;2017;1;18
1131;455;1481777280;1481777400;3;2017;2;18
455;1133;1481777400;1481777520;3;2017;3;18
409;1131;1481863500;1481863680;3;2017;1;18
1131;455;1481863680;1481863800;3;2017;2;18
455;1133;1481863800;1481863920;3;2017;3;18
173;171;1481553300;1481553420;3;2018;1;34
171;170;1481553420;1481553540;3;2018;2;34
170;168;1481553540;1481553540;3;2018;3;34
168;166;1481553540;1481553600;3;2018;4;34
166;408;1481553600;1481553660;3;2018;5;34
408;164;1481553660;1481553720;3;2018;6;34
164;28;1481553720;1481553780;3;2018;7;34
28;2;1481553780;1481553900;3;2018;8;34
2;50;1481553900;1481553960;3;2018;9;34
50;7;1481553960;1481554020;3;2018;10;34
7;8;1481554020;1481554020;3;2018;11;34
8;9;1481554020;1481554080;3;2018;12;34
9;10;1481554080;1481554140;3;2018;13;34
10;11;1481554140;1481554140;3;2018;14;34
11;12;1481554140;1481554200;3;2018;15;34
12;13;1481554200;1481554200;3;2018;16;34
13;14;1481554200;1481554260;3;2018;17;34
14;17;1481554260;1481554320;3;2018;18;34
17;20;1481554320;1481554380;3;2018;19;34
173;171;1481639700;1481639820;3;2018;1;34
171;170;1481639820;1481639940;3;2018;2;34
170;168;1481639940;1481639940;3;2018;3;34
168;166;1481639940;1481640000;3;2018;4;34
166;408;1481640000;1481640060;3;2018;5;34
408;164;1481640060;1481640120;3;2018;6;34
164;28;1481640120;1481640180;3;2018;7;34
28;2;1481640180;1481640300;3;2018;8;34
2;50;1481640300;1481640360;3;2018;9;34
50;7;1481640360;1481640420;3;2018;10;34
7;8;1481640420;1481640420;3;2018;11;34
8;9;1481640420;1481640480;3;2018;12;34
9;10;1481640480;1481640540;3;2018;13;34
10;11;1481640540;1481640540;3;2018;14;34
11;12;1481640540;1481640600;3;2018;15;34
12;13;1481640600;1481640600;3;2018;16;34
13;14;1481640600;1481640660;3;2018;17;34
14;17;1481640660;1481640720;3;2018;18;34
17;20;1481640720;1481640780;3;2018;19;34
173;171;1481726100;1481726220;3;2018;1;34
171;170;1481726220;1481726340;3;2018;2;34
170;168;1481726340;1481726340;3;2018;3;34
168;166;1481726340;1481726400;3;2018;4;34
166;408;1481726400;1481726460;3;2018;5;34
408;164;1481726460;1481726520;3;2018;6;34
164;28;1481726520;1481726580;3;2018;7;34
28;2;1481726580;1481726700;3;2018;8;34
2;50;1481726700;1481726760;3;2018;9;34
50;7;1481726760;1481726820;3;2018;10;34
7;8;1481726820;1481726820;3;2018;11;34
8;9;1481726820;1481726880;3;2018;12;34
9;10;1481726880;1481726940;3;2018;13;34
10;11;1481726940;1481726940;3;2018;14;34
11;12;1481726940;1481727000;3;2018;15;34
12;13;1481727000;1481727000;3;2018;16;34
13;14;1481727000;1481727060;3;2018;17;34
14;17;1481727060;1481727120;3;2018;18;34
17;20;1481727120;1481727180;3;2018;19;34
173;171;1481812500;1481812620;3;2018;1;34
171;170;1481812620;1481812740;3;2018;2;34
170;168;1481812740;1481812740;3;2018;3;34
168;166;1481812740;1481812800;3;2018;4;34
166;408;1481812800;1481812860;3;2018;5;34
408;164;1481812860;1481812920;3;2018;6;34
164;28;1481812920;1481812980;3;2018;7;34
28;2;1481812980;1481813100;3;2018;8;34
2;50;1481813100;1481813160;3;2018;9;34
50;7;1481813160;1481813220;3;2018;10;34
7;8;1481813220;1481813220;3;2018;11;34
8;9;1481813220;1481813280;3;2018;12;34
9;10;1481813280;1481813340;3;2018;13;34
10;11;1481813340;1481813340;3;2018;14;34
11;12;1481813340;1481813400;3;2018;15;34
12;13;1481813400;1481813400;3;2018;16;34
13;14;1481813400;1481813460;3;2018;17;34
14;17;1481813460;1481813520;3;2018;18;34
17;20;1481813520;1481813580;3;2018;19;34
173;171;1481898900;1481899020;3;2018;1;34
171;170;1481899020;1481899140;3;2018;2;34
170;168;1481899140;1481899140;3;2018;3;34
168;166;1481899140;1481899200;3;2018;4;34
166;408;1481899200;1481899260;3;2018;5;34
408;164;1481899260;1481899320;3;2018;6;34
164;28;1481899320;1481899380;3;2018;7;34
28;2;1481899380;1481899500;3;2018;8;34
2;50;1481899500;1481899560;3;2018;9;34
50;7;1481899560;1481899620;3;2018;10;34
7;8;1481899620;1481899620;3;2018;11;34
8;9;1481899620;1481899680;3;2018;12;34
9;10;1481899680;1481899740;3;2018;13;34
10;11;1481899740;1481899740;3;2018;14;34
11;12;1481899740;1481899800;3;2018;15;34
12;13;1481899800;1481899800;3;2018;16;34
13;14;1481899800;1481899860;3;2018;17;34
14;17;1481899860;1481899920;3;2018;18;34
17;20;1481899920;1481899980;3;2018;19;34
234;232;1481991000;1481991060;3;2019;1;7
232;229;1481991060;1481991060;3;2019;2;7
229;228;1481991060;1481991120;3;2019;3;7
228;226;1481991120;1481991240;3;2019;4;7
226;224;1481991240;1481991240;3;2019;5;7
224;222;1481991240;1481991300;3;2019;6;7
222;220;1481991300;1481991300;3;2019;7;7
220;218;1481991300;1481991360;3;2019;8;7
218;401;1481991360;1481991360;3;2019;9;7
401;216;1481991360;1481991420;3;2019;10;7
216;186;1481991420;1481991480;3;2019;11;7
186;214;1481991480;1481991600;3;2019;12;7
214;212;1481991600;1481991660;3;2019;13;7
212;87;1481991660;1481991720;3;2019;14;7
87;85;1481991720;1481991720;3;2019;15;7
85;83;1481991720;1481991780;3;2019;16;7
83;79;1481991780;1481991840;3;2019;17;7
79;77;1481991840;1481991900;3;2019;18;7
77;344;1481991900;1481991960;3;2019;19;7
344;75;1481991960;1481992020;3;2019;20;7
75;49;1481992020;1481992080;3;2019;21;7
49;51;1481992080;1481992140;3;2019;22;7
51;1;1481992140;1481992260;3;2019;23;7
343;353;1482056100;1482056100;3;2020;1;38
353;235;1482056100;1482056160;3;2020;2;38
235;237;1482056160;1482056220;3;2020;3;38
237;395;1482056220;1482056280;3;2020;4;38
395;421;1482056280;1482056280;3;2020;5;38
421;423;1482056280;1482056280;3;2020;6;38
423;425;1482056280;1482056340;3;2020;7;38
425;427;1482056340;1482056340;3;2020;8;38
427;430;1482056340;1482056400;3;2020;9;38
430;373;1482056400;1482056460;3;2020;10;38
373;371;1482056460;1482056520;3;2020;11;38
371;363;1482056520;1482056520;3;2020;12;38
363;369;1482056520;1482056580;3;2020;13;38
369;375;1482056580;1482056580;3;2020;14;38
375;440;1482056580;1482056700;3;2020;15;38
440;446;1482056700;1482057000;3;2020;16;38
446;438;1482057000;1482057120;3;2020;17;38
438;442;1482057120;1482057180;3;2020;18;38
442;444;1482057180;1482057240;3;2020;19;38
444;448;1482057240;1482057300;3;2020;20;38
448;436;1482057300;1482057360;3;2020;21;38
436;196;1482057360;1482057480;3;2020;22;38
196;16;1482057480;1482057480;3;2020;23;38
16;194;1482057480;1482057480;3;2020;24;38
194;192;1482057480;1482057540;3;2020;25;38
192;4;1482057540;1482058200;3;2020;26;38
4;50;1482058200;1482058260;3;2020;27;38
50;7;1482058260;1482058320;3;2020;28;38
7;74;1482058320;1482058380;3;2020;29;38
74;76;1482058380;1482058380;3;2020;30;38
76;96;1482058380;1482058440;3;2020;31;38
96;240;1482058440;1482058620;3;2020;32;38
240;242;1482058620;1482058620;3;2020;33;38
242;160;1482058620;1482058680;3;2020;34;38
160;159;1482058680;1482058680;3;2020;35;38
159;402;1482058680;1482058740;3;2020;36;38
402;1320;1482058740;1482058740;3;2020;37;38
1320;94;1482058740;1482058740;3;2020;38;38
227;230;1481967480;1481967540;3;2021;1;6
230;231;1481967540;1481967540;3;2021;2;6
231;233;1481967540;1481967600;3;2021;3;6
233;257;1481967600;1481967660;3;2021;4;6
257;255;1481967660;1481967720;3;2021;5;6
255;253;1481967720;1481967720;3;2021;6;6
253;250;1481967720;1481967780;3;2021;7;6
250;249;1481967780;1481967780;3;2021;8;6
249;247;1481967780;1481967840;3;2021;9;6
247;245;1481967840;1481967840;3;2021;10;6
245;62;1481967840;1481967900;3;2021;11;6
62;64;1481967900;1481967900;3;2021;12;6
64;68;1481967900;1481967960;3;2021;13;6
68;70;1481967960;1481967960;3;2021;14;6
70;72;1481967960;1481968020;3;2021;15;6
72;53;1481968020;1481968140;3;2021;16;6
53;73;1481968140;1481968200;3;2021;17;6
73;6;1481968200;1481968800;3;2021;18;6
6;50;1481968800;1481968860;3;2021;19;6
50;7;1481968860;1481968920;3;2021;20;6
7;74;1481968920;1481968980;3;2021;21;6
74;345;1481968980;1481969040;3;2021;22;6
345;114;1481969040;1481969040;3;2021;23;6
114;116;1481969040;1481969100;3;2021;24;6
116;118;1481969100;1481969100;3;2021;25;6
118;139;1481969100;1481969160;3;2021;26;6
139;200;1481969160;1481969280;3;2021;27;6
200;202;1481969280;1481969340;3;2021;28;6
202;272;1481969340;1481969400;3;2021;29;6
272;274;1481969400;1481969460;3;2021;30;6
274;276;1481969460;1481969520;3;2021;31;6
276;278;1481969520;1481969580;3;2021;32;6
278;280;1481969580;1481969640;3;2021;33;6
280;283;1481969640;1481969700;3;2021;34;6
283;315;1481969700;1481969760;3;2021;35;6
315;1267;1481969760;1481969760;3;2021;36;6
1267;317;1481969760;1481969820;3;2021;37;6
317;319;1481969820;1481969880;3;2021;38;6
319;321;1481969880;1481969940;3;2021;39;6
321;341;1481969940;1481970000;3;2021;40;6
341;323;1481970000;1481970060;3;2021;41;6
323;325;1481970060;1481970120;3;2021;42;6
325;327;1481970120;1481970180;3;2021;43;6
327;329;1481970180;1481970240;3;2021;44;6
329;331;1481970240;1481970300;3;2021;45;6
331;333;1481970300;1481970360;3;2021;46;6
333;335;1481970360;1481970420;3;2021;47;6
335;337;1481970420;1481970480;3;2021;48;6
337;339;1481970480;1481970540;3;2021;49;6
339;346;1481970540;1481970600;3;2021;50;6
346;348;1481970600;1481970660;3;2021;51;6
348;350;1481970660;1481970720;3;2021;52;6
350;385;1481970720;1481970720;3;2021;53;6
385;387;1481970720;1481970780;3;2021;54;6
387;389;1481970780;1481970840;3;2021;55;6
389;1333;1481970840;1481970840;3;2021;56;6
1333;1332;1481970840;1481970900;3;2021;57;6
1332;1330;1481970900;1481970960;3;2021;58;6
1329;1331;1481924700;1481924760;3;2022;1;6
1331;361;1481924760;1481924760;3;2022;2;6
361;390;1481924760;1481924820;3;2022;3;6
390;388;1481924820;1481924820;3;2022;4;6
388;351;1481924820;1481924880;3;2022;5;6
351;349;1481924880;1481924940;3;2022;6;6
349;347;1481924940;1481924940;3;2022;7;6
347;340;1481924940;1481924940;3;2022;8;6
340;338;1481924940;1481924940;3;2022;9;6
338;336;1481924940;1481924940;3;2022;10;6
336;334;1481924940;1481925000;3;2022;11;6
334;332;1481925000;1481925060;3;2022;12;6
332;330;1481925060;1481925060;3;2022;13;6
330;328;1481925060;1481925120;3;2022;14;6
328;326;1481925120;1481925120;3;2022;15;6
326;324;1481925120;1481925180;3;2022;16;6
324;342;1481925180;1481925240;3;2022;17;6
342;322;1481925240;1481925420;3;2022;18;6
322;320;1481925420;1481925480;3;2022;19;6
320;318;1481925480;1481925480;3;2022;20;6
318;1268;1481925480;1481925540;3;2022;21;6
1268;316;1481925540;1481925600;3;2022;22;6
316;282;1481925600;1481925660;3;2022;23;6
282;281;1481925660;1481925660;3;2022;24;6
281;279;1481925660;1481925720;3;2022;25;6
279;277;1481925720;1481925780;3;2022;26;6
277;275;1481925780;1481925780;3;2022;27;6
275;273;1481925780;1481925780;3;2022;28;6
273;203;1481925780;1481925780;3;2022;29;6
203;201;1481925780;1481925840;3;2022;30;6
201;140;1481925840;1481925960;3;2022;31;6
140;119;1481925960;1481926020;3;2022;32;6
119;117;1481926020;1481926080;3;2022;33;6
117;115;1481926080;1481926080;3;2022;34;6
115;344;1481926080;1481926140;3;2022;35;6
344;75;1481926140;1481926140;3;2022;36;6
75;49;1481926140;1481926200;3;2022;37;6
49;51;1481926200;1481926260;3;2022;38;6
51;26;1481926260;1481927400;3;2022;39;6
26;66;1481927400;1481927460;3;2022;40;6
66;54;1481927460;1481927520;3;2022;41;6
54;71;1481927520;1481927640;3;2022;42;6
71;69;1481927640;1481927700;3;2022;43;6
69;67;1481927700;1481927700;3;2022;44;6
67;63;1481927700;1481927760;3;2022;45;6
63;61;1481927760;1481927760;3;2022;46;6
61;244;1481927760;1481927820;3;2022;47;6
244;246;1481927820;1481927820;3;2022;48;6
246;248;1481927820;1481927880;3;2022;49;6
248;251;1481927880;1481927880;3;2022;50;6
251;252;1481927880;1481927940;3;2022;51;6
252;254;1481927940;1481928000;3;2022;52;6
254;256;1481928000;1481928000;3;2022;53;6
256;234;1481928000;1481928780;3;2022;54;6
234;232;1481928780;1481928840;3;2022;55;6
232;229;1481928840;1481928840;3;2022;56;6
229;228;1481928840;1481928840;3;2022;57;6
6;50;1481951700;1481951760;3;2023;1;7
50;7;1481951760;1481951820;3;2023;2;7
7;74;1481951820;1481951820;3;2023;3;7
74;76;1481951820;1481951880;3;2023;4;7
76;78;1481951880;1481951940;3;2023;5;7
78;82;1481951940;1481952000;3;2023;6;7
82;84;1481952000;1481952000;3;2023;7;7
84;86;1481952000;1481952060;3;2023;8;7
86;211;1481952060;1481952120;3;2023;9;7
211;213;1481952120;1481952120;3;2023;10;7
213;185;1481952120;1481952240;3;2023;11;7
185;215;1481952240;1481952300;3;2023;12;7
215;400;1481952300;1481952300;3;2023;13;7
400;217;1481952300;1481952360;3;2023;14;7
217;219;1481952360;1481952420;3;2023;15;7
219;221;1481952420;1481952420;3;2023;16;7
221;223;1481952420;1481952480;3;2023;17;7
223;225;1481952480;1481952540;3;2023;18;7
225;227;1481952540;1481952660;3;2023;19;7
227;230;1481952660;1481952660;3;2023;20;7
